id_sentimen,id_tokoh,id_wilayah,platform,raw_text,sentiment_label,keyword_category,url_postingan,created_at,tanggal_mentah,tipe_kemarahan,target_serangan,wilayah
3645,3,,Instagram,"Ya kalau gak naik masak pajak 2024 1,7jt, 2025 1,9jt 2026 2,3 jt? Itu namanya naik gak? Padahal kendaraan tambah tua malah pajak tambah mahal",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Ya kalau gak naik masak pajak 2024 1,7jt, 2025 1,9jt 2026 2,3 jt? Itu namanya naik gak? Padahal kendaraan tambah tua malah pajak tambah mahal",Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
2933,3,,Instagram,"Mau pajak harus ada KTP, tapi kalo bayar 50rb boleh.... Trus duit 50rb larinya kemana, harus diusut tuntas ini",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Mau pajak harus ada KTP, tapi kalo bayar 50rb boleh.... Trus duit 50rb larinya kemana, harus diusut tuntas ini",Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3774,3,,Instagram,Mending dihapus aja. Daripada dibully. Nyatanya pajak itu naik. Wong salah ora gelem ngaku salah. Suwe suwe sopo wonge sing betah.,Negatif,,,2026-02-25 19:46:39.483484+00:00,Mending dihapus aja. Daripada dibully. Nyatanya pajak itu naik. Wong salah ora gelem ngaku salah. Suwe suwe sopo wonge sing betah.,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3861,3,,Instagram,"Slide 3, bajingan loe pada  pajak tahunan ane naik cookkk!!!",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Slide 3, bajingan loe pada  pajak tahunan ane naik cookkk!!!",Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1932,1,,TikTok,"nilai kendaraan tiap tahun menyusut, tapi pajak tiap tahun naik, sudah ngurus pajaknya ribet apalagi klo beli second bukan atas nama, mau tertib pajak malah di persulit klo ga punya ktp pemilik lama,",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1062,1,,TikTok,katanya langkah mereka ada dasarnya yaitu pergub tentang piutang daerah makanya pajak kendaraan dinaikan..kan kan elu gubernurnya..bikin lah manuver lain..bukan malah naikin pajak kendaraan,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1535,1,,TikTok,"untuk menutup tunggakan pajak 2,8T , ko mlh d naik an pajaknya, logika nya d mana bos..
duhh masih harus banyak belajar dg gubenur jabar kang dedy ..",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1953,1,,TikTok,"Pergub = peraturan yg di bikin dan diputuskan gubernur
jadi netizen bisa tahu bahwa kenaikan pajak diputuskan oleh beliau.... jadi monggo yg kemarin milih beliau🤣🤣🤣",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
308,1,,TikTok,"emangnya situ udah mensejahterakan rakyatmu,kok berani"" naikan pajak,dgn dalih pergub,",Negatif,,,2026-02-25 19:46:39.483484+00:00,5 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
356,1,,TikTok,"andaikan saja jika bisa kok periksa korup atau TDK gubernur ini, kita mau bayar pajak, tapi KLO KPK GK bisa periksa, MENDING GK USAH BAYAR LAH. UANG PAJAK KITA PASTI LARI NYA KMN KITA JUGA GK AKAN TAHU SECARA TRANSPARAN.",Negatif,,,2026-02-25 19:46:39.483484+00:00,6 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
2550,2,,TikTok,"maaf Gus, masalah potongan, diskon, pemutihan itu kan bagian untuk menambah objek pajak....lah yg krasa banget itu tentunya yg SDH aktif pajak to Gus, opopun jenenge.....kita kan mbayar pake duit dan totalnya bertambah drastis. (UMR bedo-pajak disamakno = nalarnya dimana ?)",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3502,3,,Instagram,Mobil makin turun nilainya tapi pajaknya makin naik itu gimana?,Negatif,,,2026-02-25 19:46:39.483484+00:00,Mobil makin turun nilainya tapi pajaknya makin naik itu gimana?,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
605,1,,TikTok,"dg adanya blm atau tdk bayar pajak di karenakan UMR nya kecil,sdh berusaha mau bayar pajak tanpa KTP asli di persulit,giliran tdk bayar malah di cekik naikan pajak,di bilang ada kerugian darimana yah, tiap hari kantor SAMSAT penuh trs yg sering saya lihat,apalagi kl mau liburan panjang,Kantor SANSAT ngantrinya seperti mau dapat gratisan padahal mau bayar.",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
611,1,,TikTok,menaikan pajak koq mengatas nama kan ofsen per STNK Link truk aj sampai ada nambah Nya 1 jt LBH woy mau' di ke manakan Nanti hasil ofsen / lampiran kertas setiap STNK,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3756,3,,Instagram,"Usul nek bayare gasik mbok didiskon, opsen dihapus aja.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Usul nek bayare gasik mbok didiskon, opsen dihapus aja.",Lainnya,Institusi (Bapenda/Samsat),Solo Raya (AD)
3758,3,,Instagram,seharusnya opsen pkb jangan terlalu tinggi,Negatif,,,2026-02-25 19:46:39.483484+00:00,seharusnya opsen pkb jangan terlalu tinggi,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
3794,3,,Instagram,Parah.. meras rakyate gak kiro2.. dzolim,Negatif,,,2026-02-25 19:46:39.483484+00:00,Parah.. meras rakyate gak kiro2.. dzolim,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Lainnya/Jateng
3398,3,,Instagram,"Selama pajak motor masih pakai KTP asli, gak bakal rajin tu rakyat bayar pajak wlpn di bilang in gak naik. 😂 LOGIKAnya dimana? Yg bawa motor mau pajak gak bisa tapi kalo CALO kok bisa? 😂😂 cb di pikir secara logika.",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Selama pajak motor masih pakai KTP asli, gak bakal rajin tu rakyat bayar pajak wlpn di bilang in gak naik. 😂 LOGIKAnya dimana? Yg bawa motor mau pajak gak bisa tapi kalo CALO kok bisa? 😂😂 cb di pikir secara logika.",Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
641,1,,TikTok,pajak naik disaat kesejahteraan masyarakat menurun dan peningkatan perekonomian dari pemerintah untuk masyarakat masih belum terasa oleh sebagian besar masyarakat ekonomi menengah kebawah,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
654,1,,TikTok,menaikan pajak adalah bukan solusi cerdas dari pemerintah.,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
783,1,,TikTok,"Jd inget jargon pemerintah ""mensejahterakan mehidupan rakyat"" 😀😀
Lha wong apbn aja hampir 90% dibiayai dr pajak rakyat, trs mau memakmurkan rakyatnya....ya gak mgkinlah🤣🤣",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
894,1,,TikTok,"pemerintahnya haya bisanya menaikan pajak , kenapa nggak cari sumber yg lain .",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
1140,1,,TikTok,"Ora meh bayar pakak,gaji ora mundak mundak malah kadang mudun pajek e malah dinundake,opsen gendeng pemerintah gendeng",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 m yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
1323,1,,TikTok,"pinter y pemerintah sekarang pajak naik,, BPJS banyak yg di non aktifkan masyarakat kecil yg d ulek""",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
1561,1,,TikTok,saya bayar pajak kendaraan dan bayar listrik TDK smpe utang..kesss... Koh pemerintah byk utang...lah drmana uangnya...byr pajak kess..byr listrik kes..koh piutang???????????????,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
1602,1,,TikTok,"pemerintah semakin gila sama pajak,soalnya tanpa pajak pemerintah tidak bisa kaya dan tidak bisa makan enak ataupun makan mewah,lagi Pak Haji Roma sudah terbukti,yg kaya semakin kaya,yg miskin semakin miskin,karena pajak pemerintah bisa semakin kaya,",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2178,1,,TikTok,"pajek naik.langsung rapat cepat. upah buruh...paling rendah.dinjateng.dr jaman fir,un. g pernah naik upah buruh😁",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
3382,3,,Instagram,"Naikkk woyy naikk  akui saajaa..... pemerintah Jateng tidak punya perasaan kepada masyarakatnya sendiri..... Yang Jelasss naikkkk.....!!!! Pajak yang sebelumnya hanya 2.2 menjadi 2.6, apa itu gak naik namanya??????? Kocakkkkkm",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Naikkk woyy naikk  akui saajaa..... pemerintah Jateng tidak punya perasaan kepada masyarakatnya sendiri..... Yang Jelasss naikkkk.....!!!! Pajak yang sebelumnya hanya 2.2 menjadi 2.6, apa itu gak naik namanya??????? Kocakkkkkm",Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
357,1,,TikTok,"Kalau cuma ngelola pemerintahan dari uang pajak, berenti aja jadi gubernur.",Negatif,,,2026-02-25 19:46:39.483484+00:00,6 h yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
3878,3,,Instagram,YANG TERHORMAT BAPENDA JATENG. MOHON DIKAJI ULANG. KALIAN GA MIKIRIN RAKYAT NYA APA GIMANA. KALIAN  DAPAT INSENTIF DARI PAJAK DAERAH KALAU PEMBAYARAN LANCAR TAPI TIDAK MIKIRI NOMINAL PAJAK OPSEN NYA. KALIAN BILANG NANTI TERBIASA. KALIAN GA MIKIR YANG PUNYA KENDARAAN ITU PENGUSAHA UMKM ATAU ORANG BIASA ATAU BURUH YANG GAJINYA DIBAWAH UMR? KALIAN ENAK GAJIAN BULANAN DARI PEMERINTAH. MEREKA2 YANG USAHA KECIL DEMI INGIN MEMBAYAR PAJAK SAMPAI RELA JUALAN PAKAI MOTOR DAN MOBIL UNTUK MEMBAYAR. TOLONG PAKAI HATI NURANI. ATURAN YA ATURAN TAPI KENAIKAN JANGAN SAMPAI 66% ITU UDAH GA PUNYA HATI.,Negatif,,,2026-02-25 19:46:39.483484+00:00,YANG TERHORMAT BAPENDA JATENG. MOHON DIKAJI ULANG. KALIAN GA MIKIRIN RAKYAT NYA APA GIMANA. KALIAN  DAPAT INSENTIF DARI PAJAK DAERAH KALAU PEMBAYARAN LANCAR TAPI TIDAK MIKIRI NOMINAL PAJAK OPSEN NYA. KALIAN BILANG NANTI TERBIASA. KALIAN GA MIKIR YANG PUNYA KENDARAAN ITU PENGUSAHA UMKM ATAU ORANG BIASA ATAU BURUH YANG GAJINYA DIBAWAH UMR? KALIAN ENAK GAJIAN BULANAN DARI PEMERINTAH. MEREKA2 YANG USAHA KECIL DEMI INGIN MEMBAYAR PAJAK SAMPAI RELA JUALAN PAKAI MOTOR DAN MOBIL UNTUK MEMBAYAR. TOLONG PAKAI HATI NURANI. ATURAN YA ATURAN TAPI KENAIKAN JANGAN SAMPAI 66% ITU UDAH GA PUNYA HATI.,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2874,2,,TikTok,Pak Yasin... panjenengan kyai.. lebih paham masalah kemaslahatan umat... ingat pak ini Amanah anda sebagai pemimpin... anda tau Kondisi rakyat JATENG saat ini kondisi bagaimana.... layak gak pajak naik,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2552,2,,TikTok,Solusi senyap dan damai agar pemerintah mandiri . STOP BAYAR PAJAK 👍👍👍👍👍 uang kita aman tidak dibadog tuan BERDASI 😁😁😁,Negatif,,,2026-02-25 19:46:39.483484+00:00,19 j yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2748,2,,TikTok,"meringankan masyarakat apane, memberatkan yo. tambah suwe d jajah ro pemerintahe dewe. intine pajeke mundak akeh.",Negatif,,,2026-02-25 19:46:39.483484+00:00,21 j yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2876,2,,TikTok,"Intinya pemprof gak becus nnyari duit selain pajak, pembangunan jg ga beres, gak ada yg signifikan di jateng! Mandeg cenderung mundur!",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2947,3,,Instagram,"Nyata nya memang naik kok, beda jauh sama jabar. Di jabar 2,8 masuk jateng jd 3,6. Niat hati balik nama ke domisil biar mudah ngurus nya, jd malah naik pajak nya😢",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Nyata nya memang naik kok, beda jauh sama jabar. Di jabar 2,8 masuk jateng jd 3,6. Niat hati balik nama ke domisil biar mudah ngurus nya, jd malah naik pajak nya😢",Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
3855,3,,Instagram,SELAMA PERHITUNGAN PKB DAN OPSEN TIDK MASUK AKAL,Negatif,,,2026-02-25 19:46:39.483484+00:00,SELAMA PERHITUNGAN PKB DAN OPSEN TIDK MASUK AKAL,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
3809,3,,Instagram,"Hapus Opsen woy, 60% kue uteke dienggo apa ora?",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Hapus Opsen woy, 60% kue uteke dienggo apa ora?",Lainnya,Institusi (Bapenda/Samsat),Kedu (AA)
3818,3,,Instagram,Woooiii.... Utek e nggo mikir.... Trus sing wis bacut bayar piyeeeee??? Ojo dadi pemangku kebijakan eca eco..... NGOMPENI NGOPSENI....!!!!,Negatif,,,2026-02-25 19:46:39.483484+00:00,Woooiii.... Utek e nggo mikir.... Trus sing wis bacut bayar piyeeeee??? Ojo dadi pemangku kebijakan eca eco..... NGOMPENI NGOPSENI....!!!!,Lainnya,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3535,3,,Instagram,"min jelaskan semua pendapatan daerah min .dr pajak tanah , pajak rumah , pajak kendaraan bermotor dan pajak lain lain , terus alokasinya kemana saja , apakah Jateng ini kebanyakan aparatur pemerintahan kok penghasilan dr pajak masih kurang dan harus menaikkan pajak , karna tidak semua masyarakat tahu alokasi dana pendapatan Jateng buat apa saja , apalagi orang orang sepuh  dan orang yang tidak tau media sosial , taunya ngeluh saja pas dapat kitir pajak , apalagi orange manutan Trimo nggeh nggeh mawon to ??",Negatif,,,2026-02-25 19:46:39.483484+00:00,"min jelaskan semua pendapatan daerah min .dr pajak tanah , pajak rumah , pajak kendaraan bermotor dan pajak lain lain , terus alokasinya kemana saja , apakah Jateng ini kebanyakan aparatur pemerintahan kok penghasilan dr pajak masih kurang dan harus menaikkan pajak , karna tidak semua masyarakat tahu alokasi dana pendapatan Jateng buat apa saja , apalagi orang orang sepuh  dan orang yang tidak tau media sosial , taunya ngeluh saja pas dapat kitir pajak , apalagi orange manutan Trimo nggeh nggeh mawon to ??",Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2542,2,,TikTok,agak licik sih pemprov ini 2025 naik tinggi 60% tp di diskon 16.5% tidak diberi tahu tp begitu masuk 2026 diskon dicabut diam2 begitu banyak protes langsung sebutkan aja 2026 gak naik kok cuma 2025 diskonnya dicabut 🤣🤣,Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2530,2,,TikTok,"mbok d hapus wae opsen pajak Ki..yen d rasakne pemerintah daerah kab tekan provinsi kok mungut upeti terus nggo rakyat
mbok d balekne aturan ky jaman mbiyen..",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
2889,2,,TikTok,"pak.. pendapatan/ UMR dinaikin ! ..golet mangan be angel... lapangan pekerjaan kosong... katanya mensejahterakan rakyat...manaa ??
jalan provinsi di daerah selatan aj banyak yg berlubang",Negatif,,,2026-02-25 19:46:39.483484+00:00,1 h yang lalu,Beban Ekonomi,Nasib Rakyat / Kesejahteraan,Pekalongan/Pantura (G)
1421,1,,TikTok,pjk naek uangnya rk kemanakn pk ko.jln rusak seluruh.jtng😅😅,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Lainnya,Pekalongan/Pantura (G)
649,1,,TikTok,"pajak naik tapi jln rusak di mana"" gak di perbaiki buat apa duit pajak kendaraan",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
764,1,,TikTok,"pajak naik , tapi fasilitas tidak ada yg nambah baik .. jalan dimana"" ancur ..
di perbaiki kadang cuman tambal sulam aja ... uang nya buat apa coba ???",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
988,1,,TikTok,pajak kendaraan di naik kan teros tapi jalanya tidak terurus/ ke mana larinya uang pajak kendaraan,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1176,1,,TikTok,"jalan bobrok pajak naik,lihat tu jln raya Limpung Banyuputih dampak Dum truk sudah banyak telan korban,lagi pula jembatan kali belo putus sejak th kemarin masih belum di bangun",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1395,1,,TikTok,"pajak naik pembangunan 0...gunung slamet di gali bencana banjir dimana""",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1486,1,,TikTok,"kenaikan opsen pajak 66%, gaji naik 6,5% tahun 2026
Membayar pajak harus sesuai pemilik kendaraan, knpa gal d permudah aja, yg penting pajak jalan",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
1492,1,,TikTok,"pajak naik jalan"" pd hanjur kemana duitnya",Negatif,,,2026-02-25 19:46:39.483484+00:00,2-12,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
2998,3,,Instagram,"umr rendah, pajak larang, dalan e remuk bunyuk, mantap",Negatif,,,2026-02-25 19:46:39.483484+00:00,"umr rendah, pajak larang, dalan e remuk bunyuk, mantap",Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3054,3,,Instagram,"Kak, perbaiki kualitas jalan biar awet dan nyaman bagi pengendara bukan sekali tambal hancur, pajak naik tapi jalan burik itu kemana uang yg bayar pajak🗿",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Kak, perbaiki kualitas jalan biar awet dan nyaman bagi pengendara bukan sekali tambal hancur, pajak naik tapi jalan burik itu kemana uang yg bayar pajak🗿",Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3192,3,,Instagram,"mending kalo bayar pajak mahal tiap tahun, jalan rusak di benerin la ini di biarkan bertahun2 la apa ngga gedek, uangnya kemana larinya??",Negatif,,,2026-02-25 19:46:39.483484+00:00,"mending kalo bayar pajak mahal tiap tahun, jalan rusak di benerin la ini di biarkan bertahun2 la apa ngga gedek, uangnya kemana larinya??",Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3554,3,,Instagram,"wulan iki bayar pajak, nek tak cek luwih larang seko tahun wingi, sepurane pak aku mulai tahun iki arep ra bayar pajak kendaraan, ben dadi bodong rapopo kendaraanku, kadaran semenjak duwe kendaraan tak pajeki terus tapi ra ono feedback'e, dalan bodol kabeh, malah gawe sugih PNS thok",Negatif,,,2026-02-25 19:46:39.483484+00:00,"wulan iki bayar pajak, nek tak cek luwih larang seko tahun wingi, sepurane pak aku mulai tahun iki arep ra bayar pajak kendaraan, ben dadi bodong rapopo kendaraanku, kadaran semenjak duwe kendaraan tak pajeki terus tapi ra ono feedback'e, dalan bodol kabeh, malah gawe sugih PNS thok",Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
898,1,,TikTok,😂😂😂😂,Negatif,,,2026-02-25 19:46:39.483484+00:00,2-13,Lainnya,Lainnya,Lainnya/Jateng
3889,3,,Instagram,Opsen wae mobil anyar yo keno. Bedone iso 10jt seko provinsi sebelah seng monarki,Negatif,,,2026-02-25 19:46:39.483484+00:00,Opsen wae mobil anyar yo keno. Bedone iso 10jt seko provinsi sebelah seng monarki,Lainnya,Institusi (Bapenda/Samsat),Lainnya/Jateng
3876,3,,Instagram,"Umr 2,5 di cak2ke tekan ngendi? Rumangsamu kabeh uwong ora butuh . Gaji 60 juta perbulan rpp le mbok kei opsen!",Negatif,,,2026-02-25 19:46:39.483484+00:00,"Umr 2,5 di cak2ke tekan ngendi? Rumangsamu kabeh uwong ora butuh . Gaji 60 juta perbulan rpp le mbok kei opsen!",Lainnya,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3751,3,,Instagram,Infrastruktur jalan ga ada peningkatan maen naek aja pajaknya. Uangnya dialokasikan kemana sih,Negatif,,,2026-02-25 19:46:39.483484+00:00,Infrastruktur jalan ga ada peningkatan maen naek aja pajaknya. Uangnya dialokasikan kemana sih,Beban Ekonomi,Institusi (Bapenda/Samsat),Pekalongan/Pantura (G)
3011,3,,Instagram,PAJEK TOK LARANG.. DALANE BOSOK KOYO PEMERINTAH,Negatif,,,2026-02-25 19:46:39.483484+00:00,PAJEK TOK LARANG.. DALANE BOSOK KOYO PEMERINTAH,Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
3606,3,,Instagram,"PAJAK KENDARAAN SI NEGARA INI PADAHAL UDAH JADI YANG TERMAHAL DI ASEAN TAPI TIAP TAHUN MASIH NAIK AJA MASIH KURANG PUAS AJA KAH？ RAKUS AMAT BRO, PAJAK MAHAL KALO NYATA HASILNYA KAYA DI NEGARA MAJU SIH RAKYAT JUGA SENENG BAYAR PAJAK, INI UDAH PAJAK NYA MAHAL TAPI DAERAH NYA TIAP TAHUN GAK ADA PERUBAHAN DAN TIAP TAHUN MAYORITAS JALANAN RUSAK 😂😂😂",Negatif,,,2026-02-25 19:46:39.483484+00:00,"PAJAK KENDARAAN SI NEGARA INI PADAHAL UDAH JADI YANG TERMAHAL DI ASEAN TAPI TIAP TAHUN MASIH NAIK AJA MASIH KURANG PUAS AJA KAH？ RAKUS AMAT BRO, PAJAK MAHAL KALO NYATA HASILNYA KAYA DI NEGARA MAJU SIH RAKYAT JUGA SENENG BAYAR PAJAK, INI UDAH PAJAK NYA MAHAL TAPI DAERAH NYA TIAP TAHUN GAK ADA PERUBAHAN DAN TIAP TAHUN MAYORITAS JALANAN RUSAK 😂😂😂",Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
3607,3,,Instagram,"PAJAK KENDARAAN SI NEGARA INI PADAHAL UDAH JADI YANG TERMAHAL DI ASEAN TAPI TIAP TAHUN MASIH NAIK AJA MASIH KURANG PUAS AJA KAH？ RAKUS AMAT BRO, PAJAK MAHAL KALO NYATA HASILNYA KAYA DI NEGARA MAJU SIH RAKYAT JUGA SENENG BAYAR PAJAK, INI UDAH PAJAK NYA MAHAL TAPI DAERAH NYA TIAP TAHUN GAK ADA PERUBAHAN DAN TIAP TAHUN MAYORITAS JALANAN RUSAK 😂😂😂",Negatif,,,2026-02-25 19:46:39.483484+00:00,"PAJAK KENDARAAN SI NEGARA INI PADAHAL UDAH JADI YANG TERMAHAL DI ASEAN TAPI TIAP TAHUN MASIH NAIK AJA MASIH KURANG PUAS AJA KAH？ RAKUS AMAT BRO, PAJAK MAHAL KALO NYATA HASILNYA KAYA DI NEGARA MAJU SIH RAKYAT JUGA SENENG BAYAR PAJAK, INI UDAH PAJAK NYA MAHAL TAPI DAERAH NYA TIAP TAHUN GAK ADA PERUBAHAN DAN TIAP TAHUN MAYORITAS JALANAN RUSAK 😂😂😂",Beban Ekonomi,Pemerintahan,Pekalongan/Pantura (G)
